date,code,open,high,low,close,preclose,volume,amount,adjustflag
2023-11-08,sz.000858,158.5000,159.7800,157.5700,158.6300,159.3100,12646303,2003995988.4800,3
2023-11-09,sz.000858,158.0000,159.5000,158.0000,158.5500,158.6300,9198879,1458982551.8400,3
2023-11-10,sz.000858,157.5000,158.2800,156.5000,156.9000,158.5500,8963080,1407108917.1100,3
2023-11-13,sz.000858,156.8900,157.1700,154.0600,154.8800,156.9000,12557539,1948615157.1800,3
2023-11-14,sz.000858,155.8800,157.8900,155.0000,155.9000,154.8800,11299159,1764357472.6800,3
2023-11-15,sz.000858,157.8100,158.1400,156.7000,157.2500,155.9000,10175715,1601063926.1400,3
2023-11-16,sz.000858,157.0000,157.7000,156.1300,156.3700,157.2500,7036398,1102563043.3100,3
2023-11-17,sz.000858,155.5000,156.4800,154.3600,155.0000,156.3700,8452069,1309342330.9700,3
2023-11-20,sz.000858,154.9900,155.9400,153.6000,154.4000,155.0000,11485928,1773729316.4500,3
2023-11-21,sz.000858,155.0000,156.6400,153.2500,155.3000,154.4000,16697698,2595787143.6200,3
2023-11-22,sz.000858,154.2000,154.9200,153.5100,153.5100,155.3000,8691277,1338320985.6300,3
2023-11-23,sz.000858,153.0000,153.4500,151.8500,153.0700,153.5100,9457601,1442390953.8900,3
2023-11-24,sz.000858,152.9000,153.8800,152.3100,153.2300,153.0700,9309548,1425448392.1800,3
2023-11-27,sz.000858,152.7900,152.8000,148.8900,149.2500,153.2300,18526959,2774364092.3200,3
2023-11-28,sz.000858,149.2900,150.0800,147.6500,148.7500,149.2500,13910316,2066506935.7600,3
2023-11-29,sz.000858,148.5800,148.6000,146.9000,148.3000,148.7500,8648476,1279519709.1300,3
2023-11-30,sz.000858,148.1700,149.3900,148.0100,149.1500,148.3000,10683306,1591108412.3200,3
2023-12-01,sz.000858,149.0000,149.0000,146.0100,147.2100,149.1500,13430375,1977001207.3100,3
2023-12-04,sz.000858,146.4900,147.6700,145.5900,145.8500,147.2100,10695582,1565168595.2800,3
2023-12-05,sz.000858,145.5000,145.8300,142.2400,142.6700,145.8500,15041103,2167619334.5900,3
2023-12-06,sz.000858,142.6000,145.2000,141.6600,144.1000,142.6700,14474212,2081995216.8500,3
2023-12-07,sz.000858,144.1000,144.2700,141.5000,142.5200,144.1000,15107094,2152755581.7100,3
2023-12-08,sz.000858,142.5200,144.3000,142.2200,142.9300,142.5200,14475928,2075536415.2700,3
2023-12-11,sz.000858,139.6000,140.0000,136.5600,139.2000,142.9300,32312072,4465383122.8000,3
2023-12-12,sz.000858,138.0000,139.6800,137.7300,139.3000,139.2000,14402267,2002700041.6800,3
2023-12-13,sz.000858,138.6000,138.6800,133.5800,133.7800,139.3000,31864580,4313281475.8400,3
2023-12-14,sz.000858,135.0000,135.9800,132.6500,132.6500,133.7800,21441794,2872608825.8800,3
2023-12-15,sz.000858,133.6700,135.8000,132.8000,133.7000,132.6500,20013278,2685090415.6000,3
2023-12-18,sz.000858,132.0500,134.8000,131.8700,134.0000,133.7000,12930013,1727901875.3600,3
2023-12-19,sz.000858,133.9900,133.9900,132.5600,133.3300,134.0000,13016041,1732968199.6300,3
2023-12-20,sz.000858,133.8500,133.9300,132.1000,132.1300,133.3300,10629969,1411911254.6200,3
2023-12-21,sz.000858,131.8800,134.4500,131.4800,134.1000,132.1300,17664844,2355445615.9500,3
2023-12-22,sz.000858,134.0600,134.8000,132.5700,133.4200,134.1000,16402338,2191023169.1900,3
2023-12-25,sz.000858,133.3200,134.5700,132.9500,134.5500,133.4200,9862125,1322860816.5700,3
2023-12-26,sz.000858,134.5500,134.5500,133.6100,134.3200,134.5500,7367832,986855945.1400,3
2023-12-27,sz.000858,134.3200,134.7800,133.0300,133.8300,134.3200,10430850,1395667156.7700,3
2023-12-28,sz.000858,133.8300,141.1400,133.5500,140.1000,133.8300,33610901,4647651265.1700,3
2023-12-29,sz.000858,140.0000,141.6400,139.2900,140.3100,140.1000,19454076,2730826835.3500,3
2024-01-02,sz.000858,140.3000,140.3000,135.8000,136.0000,140.3100,21526999,2947170556.8000,3
2024-01-03,sz.000858,135.9800,136.6700,133.7500,134.8800,136.0000,16417109,2211980500.1900,3
2024-01-04,sz.000858,134.8800,134.9000,132.0100,132.3200,134.8800,17876323,2371204451.6700,3
2024-01-05,sz.000858,132.0000,133.3000,130.7800,131.2400,132.3200,15630369,2062827516.4300,3
2024-01-08,sz.000858,131.0100,131.1400,128.0000,128.1000,131.2400,21020047,2706248455.9100,3
2024-01-09,sz.000858,128.1000,129.3800,127.4100,127.8100,128.1000,17483816,2241449420.4800,3
2024-01-10,sz.000858,127.8100,129.5800,126.0100,128.8000,127.8100,16530411,2118536476.0600,3
2024-01-11,sz.000858,128.7000,130.5000,127.2200,129.6200,128.8000,15646396,2021717963.8000,3
2024-01-12,sz.000858,128.8800,130.1200,128.1000,128.7500,129.6200,11920766,1539729131.1400,3
2024-01-15,sz.000858,128.0000,129.3900,127.0800,128.6800,128.7500,11582558,1485609938.5400,3
2024-01-16,sz.000858,127.9200,129.2800,126.9300,128.4100,128.6800,12528653,1604334707.8200,3
2024-01-17,sz.000858,127.6000,127.8000,125.1400,125.1400,128.4100,17675746,2232551975.0100,3
2024-01-18,sz.000858,124.8000,128.1300,123.1900,127.9000,125.1400,23594821,2961463081.8200,3
2024-01-19,sz.000858,127.0000,129.5100,126.1200,128.8900,127.9000,22502046,2891090563.7200,3
2024-01-22,sz.000858,128.4000,129.1500,125.8000,127.0000,128.8900,21340958,2733754455.7500,3
2024-01-23,sz.000858,126.8000,128.1200,125.4800,127.3800,127.0000,16198659,2053575259.8300,3
2024-01-24,sz.000858,128.1800,128.4800,125.2600,128.0500,127.3800,16682387,2118643963.1400,3
2024-01-25,sz.000858,128.0000,131.1100,127.5600,131.1100,128.0500,27342127,3546308960.2900,3
2024-01-26,sz.000858,130.1100,131.9900,129.5000,131.0000,131.1100,19317416,2522565252.1000,3
2024-01-29,sz.000858,131.0900,133.6700,131.0900,131.7800,131.0000,21614965,2860907561.5200,3
2024-01-30,sz.000858,130.8000,130.9000,127.5800,127.7100,131.7800,17071977,2196117733.3100,3
2024-01-31,sz.000858,127.5000,128.6800,126.2900,126.3000,127.7100,13521837,1717132838.8300,3
2024-02-01,sz.000858,125.7400,127.7200,125.1400,126.5000,126.3000,13787549,1745356476.4200,3
2024-02-02,sz.000858,126.5000,128.6500,122.5600,123.8200,126.5000,21086217,2658388904.9000,3
2024-02-05,sz.000858,123.8200,127.8800,122.9100,126.5700,123.8200,30804209,3864410348.5900,3
2024-02-06,sz.000858,126.0000,133.0000,125.7000,132.9900,126.5700,32384190,4239033653.0400,3
2024-02-07,sz.000858,133.1100,134.7000,132.1000,133.8700,132.9900,29067328,3882655957.2700,3
